0.000000	1.000000	1.000000	0.000000
0.010000	0.990000	0.990050	-0.000050
0.020000	0.980100	0.980199	-0.000099
0.030000	0.970299	0.970446	-0.000147
0.040000	0.960596	0.960789	-0.000193
0.050000	0.950990	0.951229	-0.000239
0.060000	0.941480	0.941765	-0.000284
0.070000	0.932065	0.932394	-0.000328
0.080000	0.922745	0.923116	-0.000372
0.090000	0.913517	0.913931	-0.000414
0.100000	0.904382	0.904837	-0.000455
0.110000	0.895338	0.895834	-0.000496
0.120000	0.886385	0.886920	-0.000536
0.130000	0.877521	0.878095	-0.000574
0.140000	0.868746	0.869358	-0.000612
0.150000	0.860058	0.860708	-0.000650
0.160000	0.851458	0.852144	-0.000686
0.170000	0.842943	0.843665	-0.000722
0.180000	0.834514	0.835270	-0.000757
0.190000	0.826169	0.826959	-0.000791
0.200000	0.817907	0.818731	-0.000824
0.210000	0.809728	0.810584	-0.000856
0.220000	0.801631	0.802519	-0.000888
0.230000	0.793614	0.794534	-0.000919
0.240000	0.785678	0.786628	-0.000950
0.250000	0.777821	0.778801	-0.000979
0.260000	0.770043	0.771052	-0.001008
0.270000	0.762343	0.763380	-0.001037
0.280000	0.754719	0.755784	-0.001064
0.290000	0.747172	0.748264	-0.001092
0.300000	0.739700	0.740818	-0.001118
0.310000	0.732303	0.733447	-0.001144
0.320000	0.724980	0.726149	-0.001169
0.330000	0.717730	0.718924	-0.001193
0.340000	0.710553	0.711770	-0.001217
0.350000	0.703448	0.704688	-0.001240
0.360000	0.696413	0.697676	-0.001263
0.370000	0.689449	0.690734	-0.001285
0.380000	0.682555	0.683861	-0.001307
0.390000	0.675729	0.677057	-0.001328
0.400000	0.668972	0.670320	-0.001348
0.410000	0.662282	0.663650	-0.001368
0.420000	0.655659	0.657047	-0.001388
0.430000	0.649103	0.650509	-0.001407
0.440000	0.642612	0.644037	-0.001425
0.450000	0.636185	0.637628	-0.001443
0.460000	0.629824	0.631284	-0.001460
0.470000	0.623525	0.625002	-0.001477
0.480000	0.617290	0.618784	-0.001493
0.490000	0.611117	0.612626	-0.001509
0.500000	0.605006	0.606531	-0.001525
0.510000	0.598956	0.600496	-0.001540
0.520000	0.592966	0.594521	-0.001554
0.530000	0.587037	0.588605	-0.001568
0.540000	0.581167	0.582748	-0.001582
0.550000	0.575355	0.576950	-0.001595
0.560000	0.569601	0.571209	-0.001608
0.570000	0.563905	0.565526	-0.001620
0.580000	0.558266	0.559898	-0.001632
0.590000	0.552683	0.554327	-0.001644
0.600000	0.547157	0.548812	-0.001655
0.610000	0.541685	0.543351	-0.001666
0.620000	0.536268	0.537945	-0.001676
0.630000	0.530905	0.532592	-0.001686
0.640000	0.525596	0.527293	-0.001696
0.650000	0.520341	0.522046	-0.001705
0.660000	0.515137	0.516851	-0.001714
0.670000	0.509986	0.511709	-0.001723
0.680000	0.504886	0.506617	-0.001731
0.690000	0.499837	0.501576	-0.001739
0.700000	0.494839	0.496585	-0.001747
0.710000	0.489890	0.491644	-0.001754
0.720000	0.484991	0.486752	-0.001761
0.730000	0.480141	0.481909	-0.001768
0.740000	0.475340	0.477114	-0.001774
0.750000	0.470587	0.472367	-0.001780
0.760000	0.465881	0.467667	-0.001786
0.770000	0.461222	0.463013	-0.001791
0.780000	0.456610	0.458406	-0.001797
0.790000	0.452044	0.453845	-0.001801
0.800000	0.447523	0.449329	-0.001806
0.810000	0.443048	0.444858	-0.001810
0.820000	0.438617	0.440432	-0.001814
0.830000	0.434231	0.436049	-0.001818
0.839999	0.429889	0.431711	-0.001822
0.849999	0.425590	0.427415	-0.001825
0.859999	0.421334	0.423162	-0.001828
0.869999	0.417121	0.418952	-0.001831
0.879999	0.412950	0.414783	-0.001834
0.889999	0.408820	0.410656	-0.001836
0.899999	0.404732	0.406570	-0.001838
0.909999	0.400685	0.402524	-0.001840
0.919999	0.396678	0.398519	-0.001842
0.929999	0.392711	0.394554	-0.001843
0.939999	0.388784	0.390628	-0.001844
0.949999	0.384896	0.386741	-0.001845
0.959999	0.381047	0.382893	-0.001846
0.969999	0.377237	0.379083	-0.001847
0.979999	0.373464	0.375311	-0.001847
0.989999	0.369730	0.371577	-0.001847
0.999999	0.366032	0.367880	-0.001847
1.009999	0.362372	0.364219	-0.001847
1.019999	0.358748	0.360595	-0.001847
1.029999	0.355161	0.357007	-0.001846
1.039999	0.351609	0.353455	-0.001846
1.049999	0.348093	0.349938	-0.001845
1.059999	0.344612	0.346456	-0.001844
1.069999	0.341166	0.343009	-0.001843
1.079999	0.337754	0.339596	-0.001841
1.089999	0.334377	0.336217	-0.001840
1.099999	0.331033	0.332871	-0.001838
1.109999	0.327723	0.329559	-0.001837
1.119999	0.324445	0.326280	-0.001835
1.129999	0.321201	0.323033	-0.001832
1.139999	0.317989	0.319819	-0.001830
1.149999	0.314809	0.316637	-0.001828
1.159999	0.311661	0.313486	-0.001825
1.169999	0.308544	0.310367	-0.001823
1.179999	0.305459	0.307279	-0.001820
1.189999	0.302404	0.304222	-0.001817
1.199999	0.299380	0.301194	-0.001814
1.209999	0.296387	0.298198	-0.001811
1.219999	0.293423	0.295230	-0.001808
1.229999	0.290489	0.292293	-0.001804
1.239999	0.287584	0.289384	-0.001801
1.249999	0.284708	0.286505	-0.001797
1.259999	0.281861	0.283654	-0.001794
1.269999	0.279042	0.280832	-0.001790
1.279999	0.276252	0.278038	-0.001786
1.289999	0.273489	0.275271	-0.001782
1.299999	0.270754	0.272532	-0.001778
1.309999	0.268047	0.269820	-0.001774
1.319999	0.265366	0.267136	-0.001769
1.329999	0.262713	0.264477	-0.001765
1.339999	0.260085	0.261846	-0.001760
1.349999	0.257485	0.259241	-0.001756
1.359999	0.254910	0.256661	-0.001751
1.369999	0.252361	0.254107	-0.001747
1.379999	0.249837	0.251579	-0.001742
1.389999	0.247339	0.249076	-0.001737
1.399999	0.244865	0.246597	-0.001732
1.409999	0.242417	0.244144	-0.001727
1.419999	0.239992	0.241714	-0.001722
1.429999	0.237593	0.239309	-0.001717
1.439999	0.235217	0.236928	-0.001711
